author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@romieganter,"saya pengguna iphone tapi iphone 16 masil ilegal Bang bahkan IMEI nya pun akan di blokir, dan hati hati bang sama pasal 35 PP no 46 th 2021 dimana akan di tidak tegas bagi yang promosikan barang ilegal",2024-11-12T06:49:17Z,1,iPhone 16,Apple,Flagship,October 2024
@Mamanracing56,Mudah mudahan iPhone gak masuk indo,2024-11-12T04:47:00Z,1,iPhone 16,Apple,Flagship,October 2024
@Kiara_sexy_dress,Pabrik akan di buka di indonesia,2024-11-12T04:36:52Z,0,iPhone 16,Apple,Flagship,October 2024
@Grade_id,Cuma liat ga mungkin beli😂,2024-11-12T03:17:11Z,0,iPhone 16,Apple,Flagship,October 2024
@maddrybspnmaddry3587,Selamat kalian tim creator menjadi DPO karna IP barang ilegal ...,2024-11-11T17:29:33Z,1,iPhone 16,Apple,Flagship,October 2024
@singgihprasetiyobudiarjo3097,"Katanya di review bea cukai nya bang, gua pantengin sampai habis kagak ada 😅",2024-11-11T15:58:12Z,0,iPhone 16,Apple,Flagship,October 2024
@cahayacinta2228,hhp batangan yg maunya untung sendiri😆,2024-11-11T15:55:44Z,0,iPhone 16,Apple,Flagship,October 2024
@iskandaroti9253,"Sebaiknya bea Cukai menyita iphone 16 yang di beli dari luar kalau masih tersegel/dalam Doss dengan alasan apapun, demi peraturan Pemerintah yang sudah di beritakan.",2024-11-11T12:05:59Z,0,iPhone 16,Apple,Flagship,October 2024
@SopiaHariani-t4w,500 rbu aja gw ga sudi 😂😂😂 hp tai,2024-11-11T09:31:34Z,0,iPhone 16,Apple,Flagship,October 2024
@RojaliGifari,Tetap setia pake hp Samsung sebab tidak Mampu beli iphone   bwt pengguna samsung sini kumpul cuman nonton tp tdk beli,2024-11-11T08:29:35Z,0,iPhone 16,Apple,Flagship,October 2024
@SerbaSerbiDunia,"Berhentilah bangga dgn produk yg mereka sendiri menghina kedaulatan bangsa kita. Boikot produk Apple dan iPhone

Anda sebagai rakyat Indo saja dikenakan pajak sejak anda dilahir ke bumi Pertiwi, bagaimana bisa Perusahaan asing seperti Apple meminta bebas pajak selama 50 tahun. Anda warasss ???",2024-11-11T08:15:43Z,0,iPhone 16,Apple,Flagship,October 2024
@EkoWaluyo-j9s,"Dukung Pemerintah lah, karena dengan bangun pabrik di Indonesia membantu buka lowongan pekerjaan.",2024-11-11T06:27:38Z,0,iPhone 16,Apple,Flagship,October 2024
@som2982,"Sonny ericson 2006 "" 😂😂😂""",2024-11-11T06:22:21Z,0,iPhone 16,Apple,Flagship,October 2024
@Bana_1933,Blokur ip,2024-11-11T04:14:28Z,0,iPhone 16,Apple,Flagship,October 2024
@rezaramadhan3845,"Blokir iphone dari indonesia,sudah melecehkan bangsa Indonesia termasuk para penggunanya",2024-11-11T01:50:03Z,0,iPhone 16,Apple,Flagship,October 2024
@rudirudi-p9v,"Percuma bang,bnyak orang,orang,bikin video tentang iPhone..TPI,,sekarang iPhone SDH tidak bisa lagi dijual di indonesia...apalagi iPhone 16..masak,penjual iPhone,mau minta holiday 50thun..tnpa,memikirkan TKDN.di indonesia..ini iPhone,..hp mahal...gaji UMR.paling tinggi di indonesia.5juta..harga iphone-nya..puluhan juta..SDH pasti..hanya kalangan orang yang berlebih uangnya yang bisa beli..intinya.iphone 16..akan di pakai,di alam gaib😁😁",2024-11-10T11:55:55Z,0,iPhone 16,Apple,Flagship,October 2024
@saputrasaputra3347,"Dilarang mempromosikan produk yg dilarang pemerintah indonesia

Kalau masih membandel siap2 kena pasal",2024-11-10T11:51:22Z,1,iPhone 16,Apple,Flagship,October 2024
@antherru6725,Boikot ip,2024-11-10T09:51:04Z,0,iPhone 16,Apple,Flagship,October 2024
@itpstargame7604,Stop iphone,2024-11-10T08:25:59Z,0,iPhone 16,Apple,Flagship,October 2024
@wi_vi2736,Ni orang sdh tau apple merendah indonesia malah dipromosikan gratis.,2024-11-10T07:03:29Z,1,iPhone 16,Apple,Flagship,October 2024
@dandipriadislowhand2869,"Up bang, iphone ke mahalan",2024-11-10T04:35:32Z,0,iPhone 16,Apple,Flagship,October 2024
@robitilham1187,"meskipun gua suka ip, tapi buat bangsa,mending yg lain dah",2024-11-10T04:17:19Z,0,iPhone 16,Apple,Flagship,October 2024
@ZulMuchtar-vc8ri,"Sebuah kebohogan pasaran harganya tak imbang dgn kwalitetnya, katanya canggih apanya yang canggih dan hanya gengsian palsu dianggap orang kaya tapi bodoh, ayo mau pilih mana, dikatakan bodoh atau dikatakan orang kaya",2024-11-10T02:31:07Z,1,iPhone 16,Apple,Flagship,October 2024
@ka2nk,wah bagus nih di blokir jos,2024-11-10T02:20:36Z,0,iPhone 16,Apple,Flagship,October 2024
@user-ri2kd7hw1d,Stop promosikan ipbone,2024-11-10T01:52:03Z,0,iPhone 16,Apple,Flagship,October 2024
@user-ri2kd7hw1d,Nggak laku skarang apel iphone banned,2024-11-10T01:51:06Z,0,iPhone 16,Apple,Flagship,October 2024
@straightthrees8874,"Mau iphone ampe 1k pun serinya ga antusias gua,apalagi skrg dengan keadaan iphone di indonesia,masih banyak hp flagship lain,bahkan huawei 3x lebih bagus dari iphone,pemegang kamera terbaik sampe saat ini masih di pegang huawei dan sony",2024-11-10T01:17:06Z,0,iPhone 16,Apple,Flagship,October 2024
@Jeri02-ssy,16:10 kocak bgtt wkwk🙈🙈,2024-11-10T00:42:36Z,3,iPhone 16,Apple,Flagship,October 2024
@atlantis0156,Bang dukung pemerintah kita dengan tidak membeli produk2 apple dulu. mereka hrs membuat lapangan pekerjaan juga bukan hny mengambil keuntungan dari indonesia saja. dengan tidak mereview saja sdh mendukung indonesia. jng smp kena masalah bang belain review iphone 16,2024-11-09T23:45:00Z,0,iPhone 16,Apple,Flagship,October 2024
@daryono919,"demi kehormatan bangsa indonesia,,sebaiknya jangan beli produk apple",2024-11-09T23:01:13Z,0,iPhone 16,Apple,Flagship,October 2024
