author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@Xireal,Oh great now it’s like an IPhone XR now,2024-10-10T12:18:03Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Shiverroblox-123,I’m  watching this on a iPhone air💀,2024-10-09T17:24:11Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Popo_Plays,I like the name not the design and why apple is replacing plus model with this stupid air ?? Like why and why is it smaller compared to plus and only 1 camera for this price is crazy it looks like iphone se 4 more then new iphone air,2024-10-08T20:38:51Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@saidameziani7297,❤ l'iPhone 17,2024-10-08T06:48:53Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@saidameziani7297,❤ France algérienne Paris iltone ❤❤ Pink diamant rubis or ❤❤❤❤❤ chance baraka Allah engel ❤❤❤sir Ronaldo univers prince sultan ❤ Alibaba ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ empire allah akbar ❤❤❤❤❤❤❤❤❤❤❤all,2024-10-08T06:48:19Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@JuanmanuelMedina-w8v,iPhone XR 2😎😎 (ya dejen esas pendejadas ni an anunciado el iPhone 17),2024-10-05T17:15:00Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@MargadAmarsanaa-q5b,Can you try air pro?,2024-10-05T11:33:18Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@bhavishsaini2829,A gay without an iPhone is not a Gay 😂,2024-10-05T07:39:12Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@GTASA-w1u,IPhone se4 😢😢😢😢,2024-10-05T07:37:52Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@bradley7506,The iPhone 17 air dead battery by noon model….goody,2024-10-05T00:45:53Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@ajucreations3206,Which software bro,2024-10-04T17:39:04Z,2,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@MaxwellPlayz.,Air resistant,2024-10-04T16:11:41Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@MamdouhMoustafa-n9n,Beautiful design ❤❤,2024-10-04T11:42:38Z,4,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Alexandre.10,"If you have an old used iPhone and want to donate it to me, I'll accept it 👆",2024-10-03T16:02:10Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@PriyaSaggi2912,Just like the old iPhone XR with that one camera the iPhone 16 and 15 is better,2024-10-03T15:58:41Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@razumk9835,Nice digain Apple,2024-10-03T12:43:54Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@denisonsuiam2604,With one rear camera?🤣 Nice,2024-10-03T12:14:05Z,2,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Antosz44,It’s great!!,2024-10-03T10:22:46Z,2,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@nelsonferreira5796,I want this iPhone soooo bad. beautiful,2024-10-02T14:38:37Z,13,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Phantom_gtx,so konnscht dia air,2024-10-02T12:40:21Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@NatalyZhiltsova,"Ничего нового, короче говоря. Скучно.",2024-10-02T07:10:50Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@xxitz.txca.Kellyxx,Fake,2024-09-30T19:10:48Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@yonghuat1957,GIRL NO. THEY DISSAPOINTED FOR THE UGLY 16 NOT THIS NOW,2024-09-30T12:02:13Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@junaidrehman-pm6sk,always hated the three bumps 😂,2024-09-30T09:39:10Z,2,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@junaidrehman-pm6sk,if this shape comes out i ll think of buying one and i will switch to iphone,2024-09-30T09:38:07Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@nyc_20011tiktok,"The 17 already? Calm Down, It’s Only 2024 And Apple Has Recently already made the 16 so maybe wait a lil longer?",2024-09-29T22:22:43Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@SpexKartRacing9799,It’s literally the iPhone XR but with dynamic island🤦‍♂️,2024-09-29T05:31:51Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@SuperRahhGaming,$1299 😮,2024-09-28T23:03:56Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@ChiliBurgerYT,"Think about it. The iPhone Air might exist so there can be an all screen se, so the actual se can still have that classic home button design.",2024-09-28T13:27:07Z,3,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@تركي-ل1ع,no iPhone17,2024-09-27T12:38:05Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@تركي-ل1ع,iPhone SE4,2024-09-27T12:37:43Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Fortnite_Itemshop_PEAR,Im the biggest fan Fr,2024-09-26T13:32:48Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@KoRnKT9,Iphone 17 M1. Chip,2024-09-25T13:36:31Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@worldraphiphop7590,Same shit as last one 😂😂😂,2024-09-25T07:28:10Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Savingsouls4kingdomofGod7,It's ALL ME 😊,2024-09-25T03:29:04Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@1Bkhe1,so your saying the higher the generation of phones the more cameras we lose?,2024-09-24T12:52:24Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@addesigns-HTP,🔥,2024-09-24T10:59:35Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@sumanthkumar6665,What 😃,2024-09-24T04:41:37Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@cubegaming8115,iPhone Air (1st Gen),2024-09-23T21:56:00Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@KMDesigner,"As always, amazing work bro 🔥🔥😎",2024-09-21T21:02:35Z,7,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@RobloxianX,"What people want:
No camera bump
No pill
What apple will give them:
another button",2024-09-21T05:49:41Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@wynnchannel2396,Next iPhone SE4 Pro,2024-09-21T03:08:30Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@ER-hq2fe,ERA 👍🏻🎉 2025 👉🏻🎁📱👈🏻,2024-09-20T14:44:37Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@dede9269,Fake😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,2024-09-18T20:14:58Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@WaterCatcherYT,This is probably the SE 4,2024-09-18T12:02:29Z,6,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Manfacelikestoedit,How about a iPad Pro Max?,2024-09-18T11:25:09Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@serbaserbi9610,Looks like vivo v40,2024-09-17T16:13:21Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@TamNguyenHoai66,17 Pro Max so nice I Love it's❤,2024-09-13T05:09:58Z,6,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@OrkunKavas7042,PLEASE 7 INCH DISPLAY !,2024-09-12T20:02:14Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@UZBEK_70-z5c,😂😂😂,2024-09-12T17:37:58Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@ahfa2010,"Concepts im waiting for:
iPhone 18 Fold
iPhone SE 5
iPhone 23 (because of Apple 2030)
iPad Mini 7
MacBook Mini",2024-09-11T22:36:59Z,2,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@KingTheSlav,Damn it would Bend very easily ,2024-09-11T17:01:24Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@PuppiesTheHand,With a single camera is sh*t,2024-09-10T20:23:55Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@bertohernandez4780,Es un es un iPhone 16,2024-09-10T16:13:26Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@meryem_uck895,Is à amazing you my little pony its me you collaboration yes,2024-09-09T20:04:56Z,3,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Code_Play44,This is iPhone SE 4 concept,2024-09-09T08:22:51Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Bruhangry------why,I thought it was gonna be called the iPhone 17 Slim,2024-09-08T16:13:29Z,64,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@JesterHuggy,9,2024-09-07T10:09:42Z,1,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@JustAPersonWhoComments,Wouldn’t the 17 Air have 3 cameras on the center?,2024-09-06T07:33:32Z,0,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@ahfa2010,"You missed a rumor, the Dynamic Island is rumored to be smaller on the iPhone 17 Air",2024-09-05T20:17:09Z,11,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@EditorHeart,*Sweet that's why i subed for Brilliant Tech Like This*,2024-09-05T18:08:04Z,10,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@laldarshana6172,Aluminium back without wireless charging,2024-09-05T15:27:56Z,8,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@longkimlikekimtaehyung,"You Like iPhone 17 Air, I hope there will be a new iPhone 17 Air! hope it will be there. 100%... 🎉🎉🎉.",2024-09-05T15:24:05Z,29,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
@Scolandlad,Can’t wait for the s26 ultra✨❤️,2024-09-05T15:03:51Z,4,iPhone 17 Air,Apple,Mid-Range,"September 9, 2025"
