author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@okahachiro26,Harga 4599rb gess.,2024-08-16T06:17:14Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@fixy3657,"Serasa lihat Nokia 6 euy, hanya saja Nokia 6 full aluminium. As pengguna Nokia XR20, sepertinya Sharp Aquos Sense 8 bisa dipertimbangkan ini. Resmi, compact, kamera sepertinya bagus, dan performa terlihat aman. Jauh dibandingkan dengan NOkia XR20 yg sekrang sering aneh ni layarnya, sering gerak gerak sendiri. Thanks Om reviewnya. Btw software/ OS nya stabil Om ?",2024-08-16T04:15:21Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@FOX97tech,"Pernah punya 2x, 2x retur garansi, burn in 2x juga😂 akhirnya direlakan, sebenernya top nih hp, sayang igzo olednya agak agak😅",2024-08-16T04:09:22Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@fahriaffandi-sr4gs,Video cm 5 menit doank😂😂,2024-08-16T02:49:36Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@BangJalih-bj5pe,4jt.. 🤭😆,2024-08-16T02:47:19Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@jonathanrastogi7624,Ini hp engga seberapa laku tapi yang ngeluhin isue layar shadow/ bleeding lumayan banyak. Rata rata bisa klaim garansi sih berdasarkan pengamatan di grup fb.,2024-08-16T02:10:01Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@BerbagiKerjaan-vm9dv,"Yg paling mengkhawatirkan ketika beli brand Sharp adalah layarnya, susah ditemukan dan jika ada pasti dengan harga tinggi",2024-08-16T01:23:03Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@danangwahyu9741,Kalo ligtsaber bisa digaransi ndak ya😂,2024-08-15T23:46:54Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@mystery3072,yg pertaman terlintas di kepala saya soal hp sharp itu layar bermasalah. dan itu terbukti dgn bbrp komen di sini.,2024-08-15T23:40:32Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@NewYork-TN,👍,2024-08-15T22:59:16Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
